time,pose matrix
0.0
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.0
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.05
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.002
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.1
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.004
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.15000000000000002
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.006
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.2
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.008
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.25
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.01
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.30000000000000004
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.012
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.35000000000000003
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.014
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.4
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.016
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.45
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.018000000000000002
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.5
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.02
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.55
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.022
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.6000000000000001
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.024
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.65
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.026000000000000002
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.7000000000000001
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.028
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.75
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.03
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.8
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.032
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.8500000000000001
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.034
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.9
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.036000000000000004
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
0.9500000000000001
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.038
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.0
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.04
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.05
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.042
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.1
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.044
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.1500000000000001
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.046
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.2000000000000002
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.048
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.25
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.05
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.3
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.052000000000000005
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.35
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.054
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.4000000000000001
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.056
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.4500000000000002
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.058
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.5
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.06
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.55
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.062
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.6
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.064
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.6500000000000001
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.066
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.7000000000000002
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.068
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.75
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.07
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.8
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.07200000000000001
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.85
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.074
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.9000000000000001
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.076
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
1.9500000000000002
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.078
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.0
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.08
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.0500000000000003
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.082
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.1
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.084
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.15
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.08600000000000001
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.2
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.088
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.25
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.09
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.3000000000000003
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.092
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.35
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.094
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.4000000000000004
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.096
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.45
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.098
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.5
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.1
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.5500000000000003
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.10200000000000001
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.6
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.10400000000000001
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.6500000000000004
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.106
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.7
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.108
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.75
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.11
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.8000000000000003
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.112
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.85
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.114
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.9000000000000004
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.116
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
2.95
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.11800000000000001
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.0
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.12
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.0500000000000003
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.122
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.1
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.124
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.1500000000000004
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.126
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.2
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.128
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.25
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.13
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.3000000000000003
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.132
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.35
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.134
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.4000000000000004
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.136
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.45
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.138
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.5
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.14
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.5500000000000003
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.14200000000000002
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.6
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.14400000000000002
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.6500000000000004
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.146
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.7
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.148
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.75
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.15
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.8000000000000003
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.152
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.85
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.154
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.9000000000000004
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.156
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
3.95
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.158
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.0
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.16
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.05
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.162
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.1000000000000005
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.164
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.15
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.166
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.2
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.168
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.25
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.17
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.3
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.17200000000000001
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.3500000000000005
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.17400000000000002
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.4
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.176
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.45
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.178
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.5
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.18
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.55
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.182
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.6000000000000005
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.184
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.65
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.186
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.7
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.188
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.75
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.19
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.800000000000001
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.192
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.8500000000000005
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.194
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.9
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.196
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
4.95
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.198
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
5.0
999,1.0,0.0,0.0,0.0
999,0.0,1.0,0.0,0.2
999,0.0,0.0,1.0,0.0
999,0.0,0.0,0.0,1.0
